file,hrefs
R_1674847435_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-floral.html']"
R_1674853547_SA_5,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-fire-truck.html', '#1', '#3', '#2']"
R_1674858895_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-girl-in-tutu.html', '#']"
R_1674849210_SA_4,"['collections/notepads.html', 'notepads/products/personalized-notepad-rainbow-unicorn.html', 'notepads/products/personalized-teacher-notepads.html', '#']"
R_1674847090_SA_2,"['collections/notepads.html', 'notepads/products/a-note-from-mom-blue-and-green.html']"
R_1674844386_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-girl-in-tutu.html', '#']"
R_1674850069_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-learning-is-fun.html']"
R_1674867085_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-boy-face.html', '#71', '#2', '#70', '#1']"
R_1674846933_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-family-note-cards-choose-your-silhouettes-1.html', '#2', '#1', '#3', '#4']"
R_1674852465_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl-on-bike.html', '#']"
R_1674853839_SA_4,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-t-rex.html', '#1', '#2']"
R_1674857708_SA_5,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-pink-unicorn.html', '#1', '#2', '#3']"
R_1674853840_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-girl-face.html', '#89', '#91', '#2', '#3']"
R_1674844088_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-cursive-font.html', '#6', '#11', '#4', '#3']"
R_1674848399_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-reading.html', '#2', '#1']"
R_1674860938_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-floral.html', '#2', '#1']"
R_1674854558_SA_4,"['collections/return-address-labels.html', 'return-address-labels/products/copy-of-return-address-labels-floral-circle.html', '#2', '#1']"
R_1674856846_SA_4,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-outdoors-girl.html', '#1', '#2']"
R_1674854857_SA_4,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-papaya.html', '#1', '#2']"
R_1674851256_SA_6,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-silhouette-family-circle.html', '#5', '#4', '#10', '#1']"
R_1674853586_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-uppercase-font.html', '#3', '#8', '#4', '#1']"
R_1674851284_SA_2,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-dog.html']"
R_1674849459_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-boy.html', '#']"
R_1674854120_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-rainbow-unicorn.html', 'puzzles/products/personalized-puzzle-boy.html', '#']"
R_1674853281_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-kids-jumping.html']"
R_1674853912_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/copy-of-custom-throw-pillow-girl-face.html', '#5', '#2', '#3', '#1']"
R_1674851598_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-rainbow.html']"
R_1674847358_SA_3,"['collections/notepads.html', 'notepads/products/personalized-notepads-elizabeth.html', '#']"
R_1674847391_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-girl-in-blue-dress.html', '#']"
R_1674856976_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-blossom-dots.html']"
R_1674845562_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-choose-your-silhouettes-3-siblings-1.html']"
R_1674844671_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy-in-truck.html', '#']"
R_1674849099_SA_2,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepad-learning-is-fun.html']"
R_1674848944_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-superhero-girl.html', '#']"
R_1674858553_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-ballerina.html', '#']"
R_1674852639_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-uppercase-font.html', '#6', '#29', '#2', '#7']"
R_1674853707_SA_3,"['collections/notepads.html', 'notepads/products/personalized-notepads-elizabeth.html', '#']"
R_1674853553_SA_5,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-tractor.html', '#3', '#2', '#1']"
R_1674855833_SA_2,"['collections/chore-charts.html', 'chore-charts/products/custom-chore-chart-notepad-owl.html']"
R_1674857779_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-reading.html', '#1', '#2']"
R_1674869329_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ballerina.html', '#3', '#1', '#2']"
R_1674848033_SA_3,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-mermaid.html', '#']"
R_1674843749_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-boy.html', '#8', '#6', '#1', '#5']"
R_1674844675_SA_6,"['collections/placemats.html', 'placemats/products/personalized-christmas-place-mat-girl.html', '#77', '#78', '#76', '#1']"
R_1674854253_SA_6,"['collections/gift-labels.html', 'gift-labels/products/custom-gift-labels-girl.html', '#79', '#2', '#1', '#3']"
R_1674860275_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-floral.html']"
R_1674848752_SA_4,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-papaya.html', '#2', '#1']"
R_1674854315_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-flamingo.html', 'pillowcases/products/standard-pillowcase-girl-with-snowman.html', 'pillowcases/products/standard-pillowcase-fire-truck.html', '#1', '#2']"
R_1674869046_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#2', '#1']"
R_1674853120_SA_4,"['collections/return-address-labels.html', 'return-address-labels/products/copy-of-return-address-labels-floral-circle.html', '#2', '#1']"
R_1674858250_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-red-school-uniforms-1.html']"
R_1674867164_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-uppercase-font.html', '#6', '#3', '#4', '#2']"
R_1674849753_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-mermaid.html', '#']"
R_1674849612_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-reading.html', '#2', '#1']"
R_1674846036_SA_5,"['collections/name-labels.html', 'name-labels/products/name-labels-yellow-chevron.html', 'name-labels/products/custom-name-labels-outdoors-boy.html', '#1', '#2']"
R_1674859060_SA_2,"['collections/notepads.html', 'notepads/products/a-note-from-mom-heart.html']"
R_1674864167_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-boy-face.html', '#1', '#71', '#70', '#3']"
R_1674846054_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-boy.html', '#']"
R_1674855639_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-handwriting.html', '#5', '#7', '#4', '#6']"
R_1674853582_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-superhero-boy.html', '#']"
R_1674855764_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-unicorn.html']"
R_1674859621_SA_6,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-silhouette-family-circle.html', '#5', '#4', '#1', '#10']"
R_1674850694_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-silhouette-family.html']"
R_1674849500_SA_2,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepad-red-school-uniforms-1.html']"
R_1674857299_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ghost.html', '#2', '#4', '#1', '#3']"
R_1674845204_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-ladybug.html']"
R_1674855622_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-green-chevron-notepad.html']"
R_1674846346_SA_5,"['collections/note-cards.html', 'note-cards/products/3-sibling-flat-note-cards-choose-your-silhouettes-test.html', '#3', '#2', '#1']"
R_1674855308_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-race-car-note-cards.html']"
R_1674849736_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-butterfly.html']"
R_1674856274_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-toucan.html', '#2', '#1']"
R_1674853433_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-flowers.html']"
R_1674854025_SA_2,"['collections/name-labels.html', 'name-labels/products/name-labels-solid-blues.html']"
R_1674843709_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-circle.html']"
R_1674854480_SA_2,"['collections/chore-charts.html', 'chore-charts/products/custom-chore-chart-notepad-owl.html']"
R_1674855353_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-floral.html']"
R_1674861143_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-gymnastics.html', '#4', '#3', '#1', '#2']"
R_1674857160_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-green-chevron-notepad.html']"
R_1674855454_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-handwriting-font.html', '#6', '#3', '#4', '#7']"
R_1674856381_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-race-car.html', '#2', '#1']"
R_1674850619_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-girl.html', '#']"
R_1674858449_SA_4,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-outdoors-boy.html', '#2', '#1']"
R_1674845687_SA_5,"['collections/name-labels.html', 'name-labels/products/name-labels-owl.html', 'name-labels/products/name-labels-floral.html', '#1', '#2']"
R_1674856600_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-hedgehog.html']"
R_1674857039_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-superhero-boy.html', '#']"
R_1674856570_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-floral.html']"
R_1674853514_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-princess.html', '#2', '#3', '#4', '#1']"
R_1674857455_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-girl-on-bike.html', '#']"
R_1674848859_SA_3,"['collections/pillowcases.html', 'pillowcases/products/pillowcase-girl.html', '#']"
R_1674857337_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-boy-face.html', '#50', '#51', '#49', '#1']"
R_1674857740_SA_2,"['collections/chore-charts.html', 'chore-charts/products/custom-chore-chart-notepad-owl.html']"
R_1674857095_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-flowers.html']"
R_1674868474_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-halloween-owl.html', '#4', '#1', '#2', '#3']"
R_1674855329_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-flourish.html']"
R_1674852509_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-hedgehog.html']"
R_1674860123_SA_5,"['collections/gift-labels.html', 'gift-labels/products/custom-gift-labels-boy.html', '#51', '#52', '#1']"
R_1674851335_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy-in-truck.html', '#']"
R_1674845539_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/square-return-address-labels-reindeer.html']"
R_1674852806_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-firetruck.html']"
R_1674847528_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-choose-your-silhouettes-3-siblings-1.html']"
R_1674849282_SA_4,"['collections/notepads.html', 'notepads/products/personalized-notepad-for-mom-2-kids.html', '#2', '#1']"
R_1674846311_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-girl-in-tutu.html', '#']"
R_1674857612_SA_2,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-hedgehog.html']"
R_1674845065_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-yellow-chevron.html', '#2', '#1']"
R_1674847060_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#1', '#2']"
R_1674847234_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-blossom-dots.html']"
R_1674855219_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-candy-corn.html', '#1', '#2']"
R_1674868460_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-handwriting-font.html', '#7', '#1', '#3', '#8']"
R_1674859864_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/2-square-return-address-labels-tree-on-car.html']"
R_1674863902_SA_2,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-rainbow-unicorn.html']"
R_1674856425_SA_5,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-tractor.html', '#3', '#1', '#2']"
R_1674844778_SA_3,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-school-days.html', '#1']"
R_1674860247_SA_5,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-pink-unicorn.html', '#3', '#1', '#2']"
R_1674848702_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-black-cat.html', '#2', '#3', '#1']"
R_1674848417_SA_4,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-outdoors-boy.html', '#1', '#2']"
R_1674846229_SA_6,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-boy.html', '#1', '#49', '#48', '#50']"
R_1674860292_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-uppercase-font.html', '#4', '#7', '#1', '#6']"
R_1674853341_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-choose-your-silhouettes-family-1.html']"
R_1674856325_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-handwriting-1.html', '#28', '#26', '#2', '#1']"
R_1674848002_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-fire-truck.html', '#3', '#2', '#1', '#4']"
R_1674850804_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ballerina.html', '#3', '#2', '#1']"
R_1674843917_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-handwriting-1.html', '#1', '#2', '#29', '#26']"
R_1674854116_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-uppercase.html', '#7', '#3', '#2', '#6']"
R_1674857677_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/ceramic-mug-superhero-girl-1.html', '#']"
R_1674848691_SA_6,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-firefighter.html', '#4', '#51', '#3', '#1']"
R_1674847375_SA_5,"['collections/gift-labels.html', 'gift-labels/products/custom-gift-labels-boy.html', '#51', '#52', '#1']"
R_1674846835_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/square-return-address-labels-merry-christmas.html']"
